state_clean,state_code,entity_type,region,year,crime_code,crime_type,cases,rate_per_lakh_female,population_2011,female_population_2011,literacy_rate_2011,is_structural_zero,is_source_gap,data_quality_flag,include_in_analysis
Himachal Pradesh,HP,State,North,2001,DV,Domestic Violence,317,9.37,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2002,DV,Domestic Violence,234,6.92,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2003,DV,Domestic Violence,221,6.53,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2004,DV,Domestic Violence,252,7.45,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2005,DV,Domestic Violence,228,6.74,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2006,DV,Domestic Violence,259,7.65,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2007,DV,Domestic Violence,342,10.11,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2008,DV,Domestic Violence,343,10.14,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2009,DV,Domestic Violence,284,8.39,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2010,DV,Domestic Violence,275,8.13,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2011,DV,Domestic Violence,239,7.06,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2012,DV,Domestic Violence,251,7.42,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2013,DV,Domestic Violence,328,9.69,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2014,DV,Domestic Violence,325,9.61,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2015,DV,Domestic Violence,226,6.68,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2016,DV,Domestic Violence,214,6.32,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2017,DV,Domestic Violence,191,5.64,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2018,DV,Domestic Violence,183,5.41,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2019,DV,Domestic Violence,228,6.74,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2020,DV,Domestic Violence,259,7.65,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2021,DV,Domestic Violence,221,6.53,6864602,3383567,82.8,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2001,DV,Domestic Violence,50,0.86,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2002,DV,Domestic Violence,54,0.93,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2003,DV,Domestic Violence,71,1.23,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2004,DV,Domestic Violence,82,1.42,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2005,DV,Domestic Violence,76,1.31,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2006,DV,Domestic Violence,135,2.33,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2007,DV,Domestic Violence,176,3.04,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2008,DV,Domestic Violence,162,2.8,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2009,DV,Domestic Violence,196,3.39,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2010,DV,Domestic Violence,211,3.65,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2011,DV,Domestic Violence,286,4.95,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2012,DV,Domestic Violence,301,5.2,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2013,DV,Domestic Violence,428,7.4,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2014,DV,Domestic Violence,467,8.07,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2015,DV,Domestic Violence,400,6.92,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2016,DV,Domestic Violence,342,5.91,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2017,DV,Domestic Violence,377,6.52,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2018,DV,Domestic Violence,325,5.62,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2019,DV,Domestic Violence,347,6.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2020,DV,Domestic Violence,349,6.03,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2021,DV,Domestic Violence,501,8.66,12267013,5783391,67.16,False,False,ok,True
Jharkhand,JH,State,East,2001,DV,Domestic Violence,484,3.01,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2002,DV,Domestic Violence,588,3.66,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2003,DV,Domestic Violence,559,3.48,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2004,DV,Domestic Violence,588,3.66,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2005,DV,Domestic Violence,590,3.68,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2006,DV,Domestic Violence,668,4.16,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2007,DV,Domestic Violence,801,4.99,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2008,DV,Domestic Violence,851,5.3,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2009,DV,Domestic Violence,710,4.42,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2010,DV,Domestic Violence,650,4.05,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2011,DV,Domestic Violence,659,4.1,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2012,DV,Domestic Violence,1261,7.85,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2013,DV,Domestic Violence,2084,12.98,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2014,DV,Domestic Violence,1462,9.11,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2015,DV,Domestic Violence,1654,10.3,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2016,DV,Domestic Violence,1002,6.24,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2017,DV,Domestic Violence,998,6.22,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2018,DV,Domestic Violence,1032,6.43,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2019,DV,Domestic Violence,1426,8.88,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2020,DV,Domestic Violence,857,5.34,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2021,DV,Domestic Violence,931,5.8,32988134,16053774,66.41,False,False,ok,True
Karnataka,KA,State,South,2001,DV,Domestic Violence,1755,5.82,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2002,DV,Domestic Violence,1826,6.06,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2003,DV,Domestic Violence,1704,5.66,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2004,DV,Domestic Violence,1588,5.27,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2005,DV,Domestic Violence,1883,6.25,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2006,DV,Domestic Violence,2129,7.07,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2007,DV,Domestic Violence,2507,8.32,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2008,DV,Domestic Violence,2638,8.76,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2009,DV,Domestic Violence,3185,10.57,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2010,DV,Domestic Violence,3441,11.42,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2011,DV,Domestic Violence,3712,12.32,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2012,DV,Domestic Violence,3684,12.23,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2013,DV,Domestic Violence,3276,10.87,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2014,DV,Domestic Violence,3025,10.04,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2015,DV,Domestic Violence,2732,9.07,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2016,DV,Domestic Violence,2556,8.48,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2017,DV,Domestic Violence,2332,7.74,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2018,DV,Domestic Violence,2053,6.81,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2019,DV,Domestic Violence,2472,8.2,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2020,DV,Domestic Violence,2055,6.82,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2021,DV,Domestic Violence,2336,7.75,61095297,30129612,75.36,False,False,ok,True
Kerala,KL,State,South,2001,DV,Domestic Violence,2561,14.74,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2002,DV,Domestic Violence,2836,16.32,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2003,DV,Domestic Violence,2930,16.86,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2004,DV,Domestic Violence,3222,18.54,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2005,DV,Domestic Violence,3283,18.89,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2006,DV,Domestic Violence,3708,21.34,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2007,DV,Domestic Violence,3999,23.01,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2008,DV,Domestic Violence,4138,23.81,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2009,DV,Domestic Violence,4007,23.06,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2010,DV,Domestic Violence,4797,27.61,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2011,DV,Domestic Violence,5377,30.94,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2012,DV,Domestic Violence,5216,30.02,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2013,DV,Domestic Violence,4820,27.74,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2014,DV,Domestic Violence,4919,28.31,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2015,DV,Domestic Violence,3668,21.11,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2016,DV,Domestic Violence,3455,19.88,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2017,DV,Domestic Violence,2856,16.44,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2018,DV,Domestic Violence,2046,11.77,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2019,DV,Domestic Violence,2970,17.09,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2020,DV,Domestic Violence,2707,15.58,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2021,DV,Domestic Violence,4997,28.76,33406061,17376281,94.0,False,False,ok,True
Ladakh,LA,Union Territory,North,2020,DV,Domestic Violence,3,2.55,274289,117552,77.2,False,False,ok,True
Ladakh,LA,Union Territory,North,2021,DV,Domestic Violence,9,7.66,274289,117552,77.2,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2001,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2002,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2003,DV,Domestic Violence,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2004,DV,Domestic Violence,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2005,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2006,DV,Domestic Violence,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2007,DV,Domestic Violence,2,6.38,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2008,DV,Domestic Violence,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2009,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2010,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2011,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2012,DV,Domestic Violence,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2013,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2014,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2015,DV,Domestic Violence,2,6.38,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2016,DV,Domestic Violence,2,6.38,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2017,DV,Domestic Violence,2,6.38,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2018,DV,Domestic Violence,1,3.19,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2019,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2020,DV,Domestic Violence,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2021,DV,Domestic Violence,3,9.57,64473,31342,91.85,False,False,ok,True
Madhya Pradesh,MP,State,Central,2001,DV,Domestic Violence,2562,7.32,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2002,DV,Domestic Violence,3117,8.9,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2003,DV,Domestic Violence,2938,8.39,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2004,DV,Domestic Violence,3436,9.81,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2005,DV,Domestic Violence,2989,8.54,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2006,DV,Domestic Violence,2989,8.54,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2007,DV,Domestic Violence,3294,9.41,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2008,DV,Domestic Violence,3185,9.1,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2009,DV,Domestic Violence,3983,11.37,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2010,DV,Domestic Violence,3756,10.73,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2011,DV,Domestic Violence,3732,10.66,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2012,DV,Domestic Violence,3988,11.39,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2013,DV,Domestic Violence,4988,14.24,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2014,DV,Domestic Violence,6451,18.42,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2015,DV,Domestic Violence,5281,15.08,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2016,DV,Domestic Violence,6264,17.89,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2017,DV,Domestic Violence,6099,17.42,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2018,DV,Domestic Violence,4159,11.88,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2019,DV,Domestic Violence,5486,15.67,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2020,DV,Domestic Violence,5540,15.82,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2021,DV,Domestic Violence,7929,22.64,72626809,35015826,69.32,False,False,ok,True
Maharashtra,MH,State,West,2001,DV,Domestic Violence,6090,11.25,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2002,DV,Domestic Violence,5353,9.89,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2003,DV,Domestic Violence,5452,10.07,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2004,DV,Domestic Violence,5646,10.43,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2005,DV,Domestic Violence,6233,11.52,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2006,DV,Domestic Violence,6738,12.45,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2007,DV,Domestic Violence,7356,13.59,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2008,DV,Domestic Violence,7829,14.47,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2009,DV,Domestic Violence,7681,14.19,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2010,DV,Domestic Violence,7434,13.74,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2011,DV,Domestic Violence,7136,13.19,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2012,DV,Domestic Violence,7415,13.7,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2013,DV,Domestic Violence,8542,15.78,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2014,DV,Domestic Violence,7696,14.22,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2015,DV,Domestic Violence,7640,14.12,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2016,DV,Domestic Violence,7215,13.33,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2017,DV,Domestic Violence,6584,12.17,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2018,DV,Domestic Violence,6862,12.68,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2019,DV,Domestic Violence,8430,15.58,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2020,DV,Domestic Violence,6729,12.43,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2021,DV,Domestic Violence,10095,18.65,112374333,54119106,82.34,False,False,ok,True
Manipur,MN,State,North East,2001,DV,Domestic Violence,5,0.35,2855794,1417107,76.94,False,False,ok,True
